"CVEGEO","NOMGEO","IM_2020","no_IM_2020","IE","no_IE","TCVCU","no_TCVCU","ICE","no_ICE"
"24031","Santa Catarina",44.470323096072,0,0.0339683546990489,0,122,0,8.22570937805137,0
"24030","San Nicolás Tolentino",53.6914001409053,0,0.0309293912204334,0,59,0,10.6662152822492,0
"24029","San Martín Chalchicuautla",49.3550330095779,0,0.0982983120123773,0,77,0,9.82572020662303,0
"24026","San Antonio",50.8418683414023,0,0.037176336683477,0,58,0,10.1620632696283,0
"24005","Cárdenas",56.8674867955481,0,0.398476783979212,0,56,0,11.7651410364126,0
"24024","Rioverde",56.2486785437872,0,1.94640146358798,0,46,0,13.3371412587137,0
"24023","Rayón",52.7614525123718,0,0.17806052374767,0,57,0,10.7222440248541,0
"24022","Moctezuma",53.7655679053393,0,0.190591049474239,0,64,0,10.7532174297978,0
"24021","Mexquitic de Carmona",54.024823418533,0,0.156312157501592,0,24,0,11.3416891399316,0
"24017","Guadalcázar",49.0070471872958,0,0.111417728341099,0,65,0,9.98123638481251,0
"24016","Ebano",56.1644359058229,0,0.880791639750755,0,44,0,12.212988889786,0
"24014","Coxcatlán",50.6319360410292,0,0.090170648460087,0,73,0,10.1226874543675,0
"24033","Santo Domingo",52.9905728564408,0,0.0588574385461865,0,77,0,10.2894947893829,0
"24001","Ahualulco del Sonido 13",52.7831455311126,0,0.222143469566158,0,39,0,10.9636618719431,0
"24057","Matlapa",52.2664214369757,0,0.226980534103539,0,73,0,10.4081345637136,0
"24051","Villa Hidalgo",54.2892834421812,0,0.11303216276151,0,34,0,11.2274944213993,0
"24058","El Naranjo",56.4754894700027,0,0.366045751799342,0,62,0,11.5203941346018,0
"24032","Santa María del Río",53.436125099673,0,0.383584882999244,0,40,0,11.2493259132218,0
"24027","San Ciro de Acosta",55.3762891058499,0,0.184282769480748,0,77,0,10.9217725361234,0
"24025","Salinas",55.3206256899555,0,0.460404727594152,0,41,0,11.6489927006354,0
"24056","Villa de Arista",54.6433857629306,0,0.274797503254281,0,50,0,11.1851237600067,0
"24047","Villa de Guadalupe",50.9245426773852,0,0.0699462386406916,0,65,0,10.186124320685,0
"24059","Villa de Pozos",0,1,0,1,0,1,0,1
"24034","San Vicente Tancuayalab",53.8250239605539,0,0.203930138841483,0,52,0,10.9514504302389,0
"24002","Alaquines",51.228237686878,0,0.0394872068598468,0,92,0,9.87731497844227,0
"24003","Aquismón",47.7391583775157,0,0.177196572251969,0,57,0,9.66039423923866,0
"24004","Armadillo de los Infante",52.8996653695929,0,0.0545858776240955,0,40,0,10.7564518685909,0
"24046","Villa de Arriaga",53.2087507417766,0,0.180578702881029,0,44,0,10.8877343311566,0
"24018","Huehuetlán",50.5275187887786,0,0.026292642259081,0,59,0,10.1237424291975,0
"24019","Lagunillas",52.7560430550016,0,0.0240426108181216,0,89,0,10.1101253308779,0
"24020","Matehuala",58.2205004740054,0,2.43995356957501,0,42,0,14.3306713391928,0
"24044","Vanegas",53.0245584045777,0,0.191274400038374,0,87,0,10.3961282000474,0
"24045","Venado",53.6532692732601,0,0.20077799718668,0,68,0,10.7480505518311,0
"24049","Villa de Ramos",53.4597667118299,0,0.289646176928442,0,48,0,10.9656972467879,0
"25010","El Fuerte",55.5428366921348,0,0.922803578691753,0,42,0,12.1267814977182,0
"25008","Elota",55.8149847106944,0,0.445036655146447,0,51,0,11.5762955805754,0
"25016","San Ignacio",54.623150870549,0,0.250092137371474,0,77,0,10.8320426733758,0
"25018","Navolato",56.6904242638884,0,1.23642911302035,0,18,0,12.975758722164,0
"25003","Badiraguato",51.1903217401136,0,0.257471498690093,0,131,0,9.38786629959633,0
"25014","Rosario",55.8490496554162,0,0.643864813000619,0,38,0,11.9753964849921,0
"25001","Ahome",58.6651104720047,0,6.88632083457756,0,8,0,19.2455353000469,0
"25002","Angostura",57.2767511257247,0,0.678442600134738,0,40,0,12.3200913745071,0
"25020","Juan José Ríos",0,1,0,1,0,1,0,1
"25019","Eldorado",0,1,0,1,0,1,0,1
"25009","Escuinapa",56.4302127899758,0,0.907194189559382,0,37,0,12.3804872895583,0
"25004","Concordia",55.9143078455085,0,0.27757307690151,0,50,0,11.4567679583048,0
"25005","Cosalá",54.7337072126401,0,0.319775468107494,0,118,0,10.4248586283612,0
"25012","Mazatlán",59.6999642591626,0,7.97259643358232,0,3,0,20.6378293455397,0
"25007","Choix",53.3869684021928,0,0.269193808858116,0,99,0,10.298681910987,0
"25013","Mocorito",55.2915596194213,0,0.388187143385374,0,45,0,11.4951416922893,0
"25015","Salvador Alvarado",59.1357902529321,0,1.67515825561123,0,28,0,13.89022502244,0
"25006","Culiacán",59.6469560630253,0,14.2458805545003,0,5,0,26.9104450808954,0
"25017","Sinaloa",53.4860304294174,0,0.533904378057764,0,56,0,11.1164855907119,0
"25011","Guasave",57.4289427021595,0,3.6873211745502,0,22,0,15.5778659295648,0
"26066","Ures",57.3541362087749,0,0.141663695568043,0,73,0,11.3943661261709,0
"26038","Moctezuma",58.6220537837727,0,0.122609938535184,0,145,0,10.8363093244942,0
"26033","Huatabampo",56.1992942409049,0,0.998208495598679,0,28,0,12.5335067132396,0
"26056","San Miguel de Horcasitas",54.1163254703618,0,0.0677939482511334,0,40,0,10.8334932252455,0
"26031","Huachinera",56.5534097613117,0,0.0360271431206107,0,255,0,8.81716066386935,0
"26032","Huásabas",58.0876552525352,0,0.0497361058658706,0,198,0,9.9385289239231,0
"26070","General Plutarco Elías Calles",57.5333937570597,0,0.344531818318791,0,75,0,11.5440087773657,0
"26064","Trincheras",56.4495053672598,0,0.153839245847457,0,89,0,10.9779405480208,0
"26062","Suaqui Grande",56.5687422257567,0,0.01542147617039,0,173,0,9.80258156362695,0
"26052","Sahuaripa",56.5226140656418,0,0.076941928428275,0,191,0,9.6806152834951,0
"26051","Rosario",54.3444234734126,0,0.0965171221219538,0,88,0,10.4526063928424,0
"26037","Mazatán",57.1525437900721,0,0.0376126669978347,0,75,0,11.2403653557576,0
"26021","La Colorada",56.5022855102437,0,0.0179236310098634,0,104,0,10.6826048918258,0
"26041","Nacozari de García",60.1560054349981,0,0.206963526679177,0,126,0,11.4972851081404,0
"26043","Nogales",59.0224167609303,0,2.42452206474764,0,0,0,14.9833829239165,0
"26034","Huépac",58.3401720959105,0,0.0268600719876526,0,133,0,10.7749003223042,0
"26016","Benjamín Hill",57.4074407078711,0,0.0916557382102194,0,58,0,11.5880237556057,0
"26014","Baviácora",57.6960053400689,0,0.0534191288020947,0,124,0,10.7469824064675,0
"26015","Bavispe",57.0909438630272,0,0.0352038799857678,0,262,0,8.82293578898709,0
"26069","Yécora",53.1876210134935,0,0.0804062787199451,0,210,0,8.723577909068,0
"26009","Bacanora",56.473778852233,0,0.032250186653993,0,163,0,9.92582372763381,0
"26029","Guaymas",58.5191329127171,0,2.87678328304786,0,10,0,15.1750754490883,0
"26002","Agua Prieta",58.6321202733079,0,1.17831509169871,0,68,0,12.7378489867079,0
"26057","San Pedro de la Cueva",56.6027564432322,0,0.0302379713383769,0,139,0,10.2648074737585,0
"26055","San Luis Río Colorado",58.5336454830706,0,2.99133891937819,0,3,0,15.3373427710485,0
"26024","Divisaderos",57.668957954668,0,0.0196978752310826,0,175,0,10.0604659011376,0
"26023","Cumpas",58.6622295656059,0,0.0871039518478956,0,146,0,10.8018780071387,0
"26001","Aconchi",57.175872769858,0,0.0424358407457662,0,133,0,10.5132209510959,0
"26003","Álamos",53.436431860847,0,0.338590770560671,0,67,0,10.7893121021717,0
"26030","Hermosillo",60.4437538603046,0,12.3483058277519,0,2,0,25.2225912826963,0
"26022","Cucurpe",56.134818243072,0,0.0262397254813435,0,87,0,10.8468105066064,0
"26025","Empalme",58.5098275043083,0,0.552468476143961,0,12,0,12.8019050504068,0
"26027","Fronteras",59.0513582154044,0,0.15618670362181,0,108,0,11.3899237995759,0
"26005","Arivechi",56.7328167011922,0,0.0307584719432653,0,209,0,9.47041164642243,0
"26006","Arizpe",57.2258475694119,0,0.0890495106739428,0,137,0,10.5099157968712,0
"26035","Imuris",57.8331698923543,0,0.132143489751927,0,48,0,11.7838624162052,0
"26068","Villa Pesqueira",56.5946007805219,0,0.00421486307682595,0,87,0,10.9167588007639,0
"26046","Oquitoa",57.9345151666993,0,0.0304056066567355,0,77,0,11.3859690749526,0
"26026","Etchojoa",55.0103346063358,0,0.562994782401738,0,25,0,11.8382255195087,0
"26049","Quiriego",49.4410849539782,0,0.0440455372001261,0,86,0,9.44357945433323,0
"26071","Benito Juárez",56.8547963520587,0,0.260620615846526,0,35,0,11.8267611036957,0
"26004","Altar",57.2549161127697,0,0.229483252594076,0,73,0,11.3717040021592,0
"26063","Tepache",57.2170199755329,0,0.0217764843166876,0,181,0,9.87453725266942,0
"26028","Granados",57.9704555419089,0,0.041645424324969,0,203,0,9.82586232753125,0
"26048","Puerto Peñasco",58.6392146166767,0,1.70185266703301,0,63,0,13.3356600241075,0
"26017","Caborca",57.9384484648941,0,1.44931771262425,0,77,0,12.7411493637896,0
"26012","Bácum",55.8500469062158,0,0.2644750833089,0,24,0,11.7353020537424,0
"26044","Ónavas",57.2111792448595,0,0.00573492879576273,0,208,0,9.4920611409909,0
"26036","Magdalena",59.5683507417418,0,0.521503764623764,0,42,0,12.6604454073239,0
"26013","Banámichi",58.3416456049774,0,0.0516745362313695,0,134,0,10.8309780881286,0
"26010","Bacerac",56.0834054648813,0,0.0405109933551039,0,260,0,8.6639155376975,0
"26050","Rayón",56.2790420358038,0,0.0306057647673066,0,100,0,10.6763414391415,0
"26072","San Ignacio Río Muerto",55.3743606722922,0,0.180186371016022,0,38,0,11.366544704843,0
"26061","Soyopa",55.9301861449669,0,0.023096820554978,0,150,0,10.0172290857673,0
"26011","Bacoachi",57.2258410577153,0,0.0284241020962967,0,96,0,10.9538361664814,0
"26018","Cajeme",59.6178883034836,0,6.64372159717992,0,4,0,19.2762424119224,0
"26047","Pitiquito",57.5664020548657,0,0.172229325497653,0,94,0,11.265866296361,0
"26019","Cananea",59.6750634488765,0,0.515006753689572,0,46,0,12.6252849161631,0
"26020","Carbó",56.1536324722873,0,0.0664503648409059,0,60,0,11.175474175731,0
"26053","San Felipe de Jesús",57.984899079762,0,0.020546480085489,0,135,0,10.6712024273501,0
"26042","Navojoa",57.9419748391766,0,2.15738805463642,0,6,0,14.3704754704365,0
"26008","Bacadéhuachi",56.5757785718752,0,0.0315016437179435,0,249,0,8.87259610681363,0
"26060","Sáric",55.3784092311154,0,0.0155348698988596,0,109,0,10.3065861643664,0
"26039","Naco",58.4678341973091,0,0.127085055626104,0,84,0,11.4580551654562,0
"26059","Santa Cruz",56.7390154783217,0,0.0526555231756083,0,70,0,11.1613730623619,0
"26040","Nácori Chico",54.8449756322876,0,0.0507918076391626,0,291,0,7.98645053840176,0
"26067","Villa Hidalgo",57.5008708426407,0,0.0352501294555135,0,228,0,9.41682611457613,0
"26065","Tubutama",55.9414343753266,0,0.0128169845769828,0,79,0,10.8332448417622,0
"26007","Atil",57.6798790210215,0,0.0194204849286859,0,78,0,11.301359258246,0
"26045","Opodepe",55.4563266983392,0,0.0567107889591855,0,82,0,10.7352033138041,0
"26054","San Javier",57.5386764794021,0,0.0184053821671418,0,171,0,10.1393530001205,0
"26058","Santa Ana",58.9952098453735,0,0.244531032035333,0,51,0,12.1271658451379,0
"27006","Cunduacán",55.4709692051991,0,1.50599457633071,0,25,0,12.9603378962605,0
"27001","Balancán",53.9658200652088,0,0.977932613444591,0,90,0,11.2602547449513,0
"27016","Teapa",55.5497062217974,0,0.922739074291206,0,27,0,12.3317127807394,0
"27015","Tacotalpa",54.3275567617433,0,0.704542098774643,0,51,0,11.5179697102346,0
"27014","Paraíso",57.577451067832,0,1.47295015046732,0,29,0,13.3575601110805,0
"27012","Macuspana",54.3294238794459,0,2.26930646616173,0,29,0,13.5561354372728,0
"27002","Cárdenas",55.9741724391306,0,4.33811813195447,0,33,0,15.7850596546995,0
"27003","Centla",54.0359867539869,0,1.35421886836749,0,50,0,12.2492048230061,0
"27004","Centro",58.7305881928387,0,15.4031839210723,0,9,0,27.8046504456536,0
"27005","Comalcalco",56.3285825680257,0,3.60525760791495,0,29,0,15.1764264866739,0
"27007","Emiliano Zapata",57.275449425551,0,1.13910577474519,0,59,0,12.5106492618115,0
"27008","Huimanguillo",54.2023211917676,0,2.28385492455392,0,37,0,13.3474454201653,0
"27009","Jalapa",55.5079197419079,0,0.390042712460042,0,28,0,11.7813138180073,0
"27010","Jalpa de Méndez",56.3321208402706,0,1.1374670632157,0,26,0,12.7905078428023,0
"27011","Jonuta",53.3179949617422,0,0.534596304710103,0,86,0,10.6941549101223,0
"27013","Nacajuca",57.7795396992632,0,1.31775460171191,0,13,0,13.444734240502,0
"27017","Tenosique",54.7349584457931,0,1.51071734458809,0,73,0,12.2140296449031,0
"28003","Altamira",58.9877930026862,0,2.19558855138072,0,4,0,14.6543624200565,0
"28041","Victoria",59.5270115010553,0,4.36637332124903,0,1,0,17.0442589054144,0
"28010","Cruillas",54.3284892230934,0,0.0420230106719459,0,76,0,10.5850577767765,0
"28024","Mier",58.5850303497704,0,0.219863096113973,0,63,0,11.8254643403465,0
"28015","Gustavo Díaz Ordaz",57.4290187938139,0,0.360617861436067,0,28,0,12.112657411276,0
"28025","Miguel Alemán",58.3864639994001,0,0.642120846746166,0,53,0,12.325592868285,0
"28040","Valle Hermoso",57.5390707114233,0,1.29176576094276,0,18,0,13.2073517762408,0
"28023","Méndez",53.7019372120909,0,0.0281839798347411,0,72,0,10.509083399176,0
"28031","Palmillas",53.8277164096378,0,0.0137200618464967,0,76,0,10.4506479315618,0
"28039","Tula",53.7081541270041,0,0.322044693782201,0,85,0,10.6856192259882,0
"28038","Tampico",60.1111421258806,0,5.07547547266861,0,0,0,17.8793623755,0
"28037","Soto la Marina",55.0740539875972,0,0.329809396536476,0,74,0,11.0610386962049,0
"28007","Camargo",57.2834479280164,0,0.321308325922733,0,45,0,11.8226226486854,0
"28005","Burgos",55.0629000704137,0,0.0537232699999155,0,113,0,10.2756545427446,0
"28032","Reynosa",58.7743459251207,0,5.49207451165904,0,1,0,17.8914490039327,0
"28033","Río Bravo",57.6803958872068,0,1.49215569463171,0,3,0,13.6069908587413,0
"28029","Ocampo",55.2870720187535,0,0.189191073822591,0,79,0,10.9037799288272,0
"28030","Padilla",56.4847240106659,0,0.169676631979896,0,34,0,11.6626531833978,0
"28034","San Carlos",52.9324701447164,0,0.0670728483109004,0,78,0,10.2702741446666,0
"28035","San Fernando",56.3489440828454,0,0.730037812221782,0,46,0,12.0912990373403,0
"28022","Matamoros",58.2648585290046,0,6.57792988667677,0,2,0,18.8739033536706,0
"28036","San Nicolás",43.8773408541018,0,0.00961449279744822,0,116,0,8.4250817179709,0
"28028","Nuevo Morelos",55.7564781407134,0,0.0824236641081282,0,52,0,11.2185310620338,0
"28021","El Mante",58.014984968223,0,1.66040112132128,0,37,0,13.4897843171246,0
"28011","Gómez Farías",54.9752429969075,0,0.145904968243233,0,55,0,11.1080360281821,0
"28012","González",55.6700433351164,0,0.587529200438694,0,46,0,11.7310156559876,0
"28027","Nuevo Laredo",58.9366825363089,0,4.90325870607474,0,0,0,17.3841086089206,0
"28013","Güémez",55.0396508949848,0,0.0728489837802914,0,28,0,11.3097199647701,0
"28004","Antiguo Morelos",54.492839693816,0,0.0859042415284618,0,41,0,11.1336974389144,0
"28006","Bustamante",48.4444217302682,0,0.0335484175141471,0,118,0,9.07944665851442,0
"28016","Hidalgo",55.6565181411044,0,0.22774588957302,0,44,0,11.3897722944024,0
"28019","Llera",54.3937128635702,0,0.130215765074426,0,56,0,10.9277807041793,0
"28017","Jaumave",55.3206639371914,0,0.149973507797217,0,61,0,11.0814947792962,0
"28020","Mainero",55.3517569464596,0,0.0191257079039233,0,54,0,10.9640711623032,0
"28008","Casas",51.7799755912365,0,0.0443690783863173,0,52,0,10.4402540348389,0
"28043","Xicoténcatl",57.3351958155491,0,0.313662464566651,0,48,0,11.8920718918206,0
"28042","Villagrán",54.693548864187,0,0.0270123850167809,0,60,0,10.7530048504537,0
"28014","Guerrero",55.8598671467506,0,0.131183346440593,0,69,0,11.1234966904182,0
"28009","Ciudad Madero",60.459278652103,0,2.22476453304869,0,0,0,15.1218814258169,0
"28026","Miquihuana",50.6235134569275,0,0.135731206715114,0,99,0,9.75717016063907,0
"28001","Abasolo",56.3280504498663,0,0.172393867452136,0,63,0,11.2804479898842,0
"28002","Aldama",56.1551917538532,0,0.396013470217554,0,58,0,11.5379198451486,0
"28018","Jiménez",56.0754289978931,0,0.141419948957164,0,55,0,11.3135210944992,0
"29019","Tepetitla de Lardizábal",57.9384034489893,0,0.540726092991299,0,18,0,12.5370266995667,0
"29045","Benito Juárez",58.1492893682079,0,0.130195413926526,0,41,0,11.8874330469131,0
"29047","Lázaro Cárdenas",55.7408015271256,0,0.0728755097009922,0,47,0,11.2227431794134,0
"29033","Tlaxcala",60.1643980330608,0,5.77758165652146,0,20,0,18.450425856913,0
"29059","Santa Cruz Quilehtla",57.4355558315506,0,0.174597611318876,0,15,0,12.0704572730082,0
"29004","Atltzayanca",54.6331887222251,0,0.341751190317509,0,37,0,11.3469392694873,0
"29054","San Lorenzo Axocomanitla",59.0089591698113,0,0.113226587163795,0,13,0,12.4411650373145,0
"29042","Xicohtzinco",58.963338074148,0,0.579468073053269,0,15,0,12.8686634691218,0
"29044","Zacatelco",58.3706059123732,0,1.69890608124845,0,10,0,13.9035076650788,0
"29053","San Juan Huactzinco",58.3422032182058,0,0.155459356671121,0,17,0,12.2759846361956,0
"29008","Cuapiaxtla",56.4760247070218,0,0.343510128242461,0,27,0,11.8740153101401,0
"29029","Tepeyanco",57.1056071635492,0,0.13885989343149,0,17,0,12.0238669081991,0
"29046","Emiliano Zapata",54.5066594241866,0,0.0500045649611155,0,62,0,10.7216772970936,0
"29025","San Pablo del Monte",56.9465889194542,0,1.87219186228222,0,8,0,13.756729789366,0
"29058","Santa Catarina Ayometla",58.1952827574857,0,0.201317780088678,0,18,0,12.2661207231055,0
"29014","Hueyotlipan",56.5719272713802,0,0.29904399246289,0,39,0,11.7387057547516,0
"29028","Teolocholco",57.3528286386331,0,0.579474549622979,0,18,0,12.4604686222832,0
"29040","Xaltocan",56.1342870559077,0,0.158725248638015,0,33,0,11.6181201737231,0
"29060","Santa Isabel Xiloxoxtla",58.539152389493,0,0.234793204473707,0,20,0,12.3544597873524,0
"29015","Ixtacuixtla de Mariano Matamoros",56.9170718376537,0,0.846633554989412,0,24,0,12.5890439773722,0
"29057","Santa Apolonia Teacalco",57.0483346134692,0,0.168966207596266,0,19,0,12.0387796283994,0
"29056","Santa Ana Nopalucan",58.1559235921782,0,0.179956784495248,0,24,0,12.164999186764,0
"29051","San Jerónimo Zacualpan",57.1190160268769,0,0.0919477527480629,0,19,0,11.9704730817816,0
"29041","Papalotla de Xicohténcatl",58.0867388581702,0,0.922316572463655,0,11,0,13.0520606640908,0
"29038","Tzompantepec",58.1091210646074,0,0.347056966555255,0,32,0,12.2886187009233,0
"29023","Natívitas",56.1135160939383,0,0.513659444585827,0,19,0,12.1189501321525,0
"29020","Sanctórum de Lázaro Cárdenas",57.2179634646176,0,0.267282509732055,0,33,0,11.9346145957044,0
"29017","Mazatecochco de José María Morelos",56.1788851614457,0,0.208350892383595,0,11,0,11.8018330401063,0
"29022","Acuamanala de Miguel Hidalgo",56.9665240519108,0,0.0683574141596326,0,17,0,11.918753292512,0
"29001","Amaxac de Guerrero",58.891702562831,0,0.319621732843587,0,26,0,12.4773774951909,0
"29006","Calpulalpan",57.817941947762,0,1.61608098715013,0,21,0,13.5877815764341,0
"29016","Ixtenco",57.5389075263234,0,0.242218128848603,0,22,0,12.0943270543312,0
"29049","San Damián Texóloc",59.0539727388004,0,0.154888291522592,0,26,0,12.3491213852158,0
"29043","Yauhquemehcan",58.8116700194908,0,0.738506352853363,0,26,0,12.9191167159543,0
"29013","Huamantla",57.0789567173746,0,3.00876124812183,0,23,0,14.7428432438915,0
"29002","Apetatitlán de Antonio Carvajal",57.8933208429541,0,0.705191333238489,0,24,0,12.733035600971,0
"29005","Apizaco",59.4146598346966,0,5.23588448948856,0,27,0,17.4920789431419,0
"29018","Contla de Juan Cuamatzi",57.3545692915535,0,0.725830682252962,0,22,0,12.5388008769421,0
"29003","Atlangatepec",55.0604290999821,0,0.0748642123979198,0,43,0,11.1632488445899,0
"29011","Muñoz de Domingo Arenas",56.5438819652774,0,0.151077880127957,0,36,0,11.6709826065423,0
"29009","Cuaxomulco",56.4619193272822,0,0.129174324701151,0,34,0,11.6458753956459,0
"29010","Chiautempan",58.2734705798185,0,2.89342293040808,0,19,0,14.9864559747994,0
"29007","El Carmen Tequexquitla",55.2114599163845,0,0.435297896495384,0,32,0,11.7179065476648,0
"29021","Nanacamilpa de Mariano Arista",57.3313327882354,0,0.891349489331917,0,30,0,12.604344569841,0
"29012","Españita",55.6413315360806,0,0.105182965995178,0,38,0,11.3630678832004,0
"29031","Tetla de la Solidaridad",58.2600939724683,0,0.878285158993124,0,33,0,12.80808117183,0
"29032","Tetlatlahuca",56.9211003907198,0,0.307912069152238,0,20,0,12.1016815593036,0
"29034","Tlaxco",55.678776494884,0,1.0852785445561,0,45,0,12.2245196244556,0
"29035","Tocatlán",57.7717840463185,0,0.111621206794448,0,33,0,11.8540109751383,0
"29030","Terrenate",55.4180584921153,0,0.248894605807951,0,41,0,11.3940755656243,0
"29026","Santa Cruz Tlaxcala",58.0929039417132,0,0.628628553760727,0,30,0,12.5666887697695,0
"29050","San Francisco Tetlanohcan",57.6532902226771,0,0.275060131970352,0,21,0,12.1551748901974,0
"29052","San José Teacalco",56.8116396393322,0,0.152238608082759,0,34,0,11.6763366130273,0
"29027","Tenancingo",57.5464178743406,0,0.358471278701184,0,11,0,12.3218326039082,0
"29055","San Lucas Tecopilco",56.321957131931,0,0.0835932298964498,0,39,0,11.5307080089588,0
"29024","Panotla",57.946105462749,0,0.469143875842363,0,27,0,12.4595787528302,0
"29037","Ziltlaltépec de Trinidad Sánchez Santos",54.3949011272132,0,0.149958965227622,0,27,0,11.1956334173276,0
"29048","La Magdalena Tlaltelulco",58.7572009774468,0,0.389673329057687,0,20,0,12.5883463688564,0
"29039","Xaloztoc",57.1498257498042,0,0.625344214432189,0,35,0,12.2613874771234,0
"29036","Totolac",58.4627884710793,0,0.645355765228046,0,23,0,12.8128520656952,0
"30162","Tenampa",50.2762036032996,0,0.0107080052220689,0,53,0,9.91405937991774,0
"30169","José Azueta",52.5117591280733,0,0.0756227341847868,0,32,0,10.8577853882609,0
"30185","Tlilapan",52.6663387561566,0,0.0249054320445318,0,12,0,10.9501658531157,0
"30187","Tonayán",52.3907169934593,0,0.0131597553604038,0,44,0,10.3926495882868,0
"30188","Totutla",52.96441307016,0,0.0654435856234776,0,47,0,10.5911186565652,0
"30189","Tuxpan",56.6910782717395,0,0.904490792869229,0,24,0,12.7172193496938,0
"30190","Tuxtilla",53.4232356540971,0,0.0191632366371343,0,32,0,11.0618694073722,0
"30078","Ixcatepec",50.8736037088946,0,0.0471502303064752,0,70,0,10.0012949480161,0
"30191","Ursulo Galván",57.7183789417571,0,0.238973853698249,0,31,0,12.0696483717434,0
"30079","Ixhuacán de los Reyes",52.1614453649608,0,0.0358188849708712,0,53,0,10.2555995769704,0
"30192","Vega de Alatorre",55.8690284800342,0,0.143265350121291,0,58,0,11.1731966423593,0
"30194","Villa Aldama",53.0742946419513,0,0.0517505347864035,0,27,0,10.8138980311155,0
"30031","Carrillo Puerto",50.7052031188846,0,0.02352140665946,0,36,0,10.1591723087477,0
"30195","Xoxocotla",48.1558708745428,0,0.0101308820126265,0,60,0,9.31734530706764,0
"30199","Zaragoza",54.3045480281877,0,0.0486886266316399,0,16,0,11.2781122198444,0
"30206","Nanchital de Lázaro Cárdenas del Río",58.7087524845057,0,0.156469792609402,0,9,0,12.5359639359197,0
"30210","Uxpanapa",51.3426000802611,0,0.0745554309742907,0,128,0,9.25207201808938,0
"30211","San Rafael",55.4182661230762,0,0.16312798286619,0,43,0,11.3165689960697,0
"30212","Santiago Sochiapan",49.9173360273285,0,0.0213107644698046,0,65,0,9.74896717885561,0
"30103","Mecatlán",47.8548694497225,0,0.0141284155761678,0,57,0,9.45745928132062,0
"30141","San Andrés Tuxtla",53.7020786815932,0,0.513473736298855,0,51,0,11.197179306388,0
"30140","San Andrés Tenejapan",50.2183598523816,0,0.00998667513491775,0,17,0,10.3471651873847,0
"30138","Río Blanco",59.1281255009264,0,0.215171666650182,0,5,0,12.6839531840701,0
"30136","Rafael Lucio",54.8417842803423,0,0.0246796540561004,0,20,0,11.3065015533155,0
"30131","Poza Rica de Hidalgo",58.1970083813724,0,1.39787240376946,0,1,0,13.7921014614653,0
"30116","Oluta",54.8078088604078,0,0.0829641723783329,0,19,0,11.5052381834339,0
"30109","Misantla",55.4429269646991,0,0.345066612117672,0,42,0,11.5388434750813,0
"30107","Las Minas",51.3990081406163,0,0.0186413384350733,0,61,0,9.97743752889472,0
"30203","Zozocolco de Hidalgo",46.5392743680699,0,0.0175085661696421,0,70,0,9.08843568505719,0
"30205","El Higo",55.9630391153659,0,0.111758739848194,0,57,0,11.2258193284917,0
"30071","Huatusco",54.8656146485489,0,0.391904788461247,0,27,0,11.6008114423614,0
"30069","Gutiérrez Zamora",54.8675235247525,0,0.164105484472509,0,34,0,11.4354122201573,0
"30098","Magdalena",52.113689590025,0,0.0147250142945733,0,30,0,10.5348354611468,0
"30075","Ignacio de la Llave",51.6037242117298,0,0.0669696970213814,0,59,0,10.3671688356846,0
"30074","Huiloapan de Cuauhtémoc",55.6190103332648,0,0.039202838329809,0,8,0,11.6647275981082,0
"30073","Hueyapan de Ocampo",52.4786068366963,0,0.0982128597580814,0,53,0,10.5296866432959,0
"30072","Huayacocotla",52.3385952700858,0,0.095821618152291,0,89,0,10.0696048435669,0
"30149","Soteapan",48.4459059100172,0,0.0509192765601992,0,48,0,9.6045119695119,0
"30150","Tamalín",53.1691224482705,0,0.031719192580326,0,70,0,10.4430751219774,0
"30148","Soledad de Doblado",55.2507396629776,0,0.139522974198672,0,32,0,11.3370213015325,0
"30147","Soledad Atzompa",47.7079011686475,0,0.0218567796857865,0,42,0,9.3553718550222,0
"30146","Sochiapa",53.6295802826039,0,0.0115952100520108,0,40,0,10.7151786891189,0
"30145","Soconusco",54.9899881140144,0,0.053113264839513,0,23,0,11.4725983550088,0
"30004","Actopan",54.9864349287468,0,0.100153939290789,0,43,0,11.1603556833097,0
"30070","Hidalgotitlán",49.701965680115,0,0.0560593358683288,0,73,0,9.82116584187149,0
"30068","Fortín",57.6026104299342,0,0.357183546086551,0,10,0,12.4501925133401,0
"30067","Filomeno Mata",48.854444037164,0,0.0213888623189244,0,57,0,9.5669794824742,0
"30066","Espinal",50.9405757282137,0,0.0894307574716885,0,45,0,10.4707996922254,0
"30065","Emiliano Zapata",57.9180984558644,0,0.252971841384939,0,19,0,12.3354921713561,0
"30064","Chumatlán",45.9446827556425,0,0.0101594836416369,0,49,0,9.51008586579802,0
"30173","Tezonapa",48.6364470246558,0,0.147812686725888,0,56,0,9.9666880515347,0
"30209","Tatahuicapan de Juárez",51.5277834268462,0,0.0464834267838922,0,58,0,10.1056892913158,0
"30032","Catemaco",54.1313422847645,0,0.396623742294514,0,50,0,11.1985631453185,0
"30040","Coatzintla",57.0567698945525,0,0.148045255905056,0,10,0,12.1584423147776,0
"30039","Coatzacoalcos",58.7811576958087,0,2.06453296063829,0,5,0,14.486134396695,0
"30038","Coatepec",57.6573520249301,0,0.615087190045768,0,11,0,12.6954408019556,0
"30037","Coahuitlán",49.369583499505,0,0.0189812253243123,0,57,0,9.73861283481941,0
