clave_ent,entidad,CVEGEO,municipio,homicidio_doloso_prom_diario,robo_veh_violencia_prom_diario,nom_mun_envipe,n_muestra_percepcion,pct_inseguro_municipio,n_inseguro_popw,non_sampled,z_homicidio,z_robo_veh,z_inseguro,composite,rank_composite
7,Chiapas,7055,Metapa,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7056,Mitontic,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7057,Motozintla,0.00821917808219178,0.0,,,,0.0,1,-0.12396889643446825,-0.16608729442343717,-0.26405224763674284,-0.1847028128315494,1153
7,Chiapas,7058,Nicolás Ruíz,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7059,Ocosingo,0.0136986301369863,0.00273972602739726,OCOSINGO,97.0,0.65069622493288,82592.22113,0,-0.07472206413403858,-0.15535889932036942,0.788002132638023,0.185973723061205,240
7,Chiapas,7060,Ocotepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7061,Ocozocoautla de Espinosa,0.0246575342465753,0.00821917808219178,OCOZOCOAUTLA DE ESPINOSA,37.0,0.731515610125222,44092.1034,0,0.023771600466820385,-0.13390210911423392,0.2975901187125576,0.062486536688381354,312
7,Chiapas,7062,Ostuacán,0.0,0.00547945205479452,OSTUACAN,19.0,0.871787965307331,9729.153693,0,-0.19783914488511273,-0.14463050421730167,-0.1401229160478,-0.1608641883834048,900
7,Chiapas,7063,Osumacinta,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7064,Oxchuc,0.00273972602739726,0.0,OXCHUC,37.0,0.391749335315475,10878.48729,0,-0.1732157287348979,-0.16608729442343717,-0.1254827788947189,-0.15492860068435133,857
7,Chiapas,7065,Palenque,0.0246575342465753,0.0164383561643835,PALENQUE,108.0,0.800547379673231,64677.02335,0,0.023771600466820385,-0.10171692380503089,0.5597994999921299,0.16061805888463979,250
7,Chiapas,7066,Pantelhó,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7067,Pantepec,0.0,0.0,PANTEPEC,18.0,0.393877407067785,2797.317345,0,-0.19783914488511273,-0.16608729442343717,-0.2284201999019609,-0.19744887973683692,1394
7,Chiapas,7068,Pichucalco,0.00821917808219178,0.0,PICHUCALCO,30.0,0.658751132588341,13949.71398,0,-0.12396889643446825,-0.16608729442343717,-0.08636169160799331,-0.1254726274886329,675
7,Chiapas,7069,Pijijiapan,0.0136986301369863,0.00273972602739726,PIJIJIAPAN,39.0,0.678601527879727,23050.7367,0,-0.07472206413403858,-0.15535889932036942,0.02956654820148575,-0.06683813841764075,491
7,Chiapas,7070,El Porvenir,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7071,Villa Comaltitlán,0.0191780821917808,0.00273972602739726,VILLA COMALTITLAN,19.0,0.488398054381628,9578.951041,0,-0.02547523183360911,-0.15535889932036942,-0.14203618773130103,-0.10762343962842652,610
7,Chiapas,7072,Pueblo Nuevo Solistahuacán,0.0191780821917808,0.0,PUEBLO NUEVO SOLISTAHUACAN,16.0,0.529454282616552,8595.160824,0,-0.02547523183360911,-0.16608729442343717,-0.1545676439980749,-0.11537672341837373,639
7,Chiapas,7073,Rayón,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7074,Reforma,0.0136986301369863,0.010958904109589,REFORMA,54.0,0.89745937696382,25499.51328,0,-0.07472206413403858,-0.12317371401116634,0.060758906174862584,-0.045712290656780785,442
7,Chiapas,7075,Las Rosas,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
7,Chiapas,7076,Sabanilla,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7077,Salto de Agua,0.0,0.0,SALTO DE AGUA,94.0,0.415708977793139,15988.58299,0,-0.19783914488511273,-0.16608729442343717,-0.06039070979602887,-0.14143904970152624,755
7,Chiapas,7078,San Cristóbal de las Casas,0.021917808219178,0.0465753424657534,SAN CRISTOBAL DE LAS CASAS,143.0,0.720938203897757,101850.5448,0,-0.000851815683394814,0.016295422328714546,1.0333134161532374,0.34958567426618564,176
7,Chiapas,7079,San Fernando,0.00273972602739726,0.00273972602739726,SAN FERNANDO,18.0,0.693929021797874,18642.40317,0,-0.1732157287348979,-0.15535889932036942,-0.0265865196842746,-0.11838704924651398,648
7,Chiapas,7080,Siltepec,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7081,Simojovel,0.0,0.0,SIMOJOVEL,39.0,0.44482778615331,12353.31245,0,-0.19783914488511273,-0.16608729442343717,-0.10669655122716142,-0.15687433017857044,866
7,Chiapas,7082,Sitalá,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7083,Socoltenango,0.0,0.00273972602739726,SOCOLTENANGO,21.0,0.40912906610703,5083.019517,0,-0.19783914488511273,-0.15535889932036942,-0.1993050732089618,-0.18416770580481465,1151
7,Chiapas,7084,Solosuchiapa,0.00547945205479452,0.00273972602739726,SOLOSUCHIAPA,18.0,0.555579491598449,2854.567428,0,-0.14859231258468308,-0.15535889932036942,-0.22769095204099782,-0.17721405464868342,1067
7,Chiapas,7085,Soyaló,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7086,Suchiapa,0.00273972602739726,0.00547945205479452,,,,0.0,1,-0.1732157287348979,-0.14463050421730167,-0.26405224763674284,-0.19396616019631416,1331
7,Chiapas,7087,Suchiate,0.073972602739726,0.00273972602739726,SUCHIATE,18.0,0.842136294403773,21779.32885,0,0.46699309117068755,-0.15535889932036942,0.013371437095285356,0.1083352096485345,273
7,Chiapas,7088,Sunuapa,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7089,Tapachula,0.126027397260273,0.0328767123287671,TAPACHULA,316.0,0.83863292170622,196856.4989,0,0.934837998024761,-0.03734655318662422,2.243493125520358,1.046994856786165,89
7,Chiapas,7090,Tapalapa,0.0,0.0,TAPALAPA,15.0,0.742851585294689,1981.185178,0,-0.19783914488511273,-0.16608729442343717,-0.238816038752499,-0.20091415935368295,1481
7,Chiapas,7091,Tapilula,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7092,Tecpatán,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
7,Chiapas,7093,Tenejapa,0.00273972602739726,0.0,TENEJAPA,35.0,0.283698549970739,7123.954288,0,-0.1732157287348979,-0.16608729442343717,-0.17330777786675303,-0.1708702670083627,990
7,Chiapas,7094,Teopisca,0.0,0.0,TEOPISCA,20.0,0.511618214025216,14534.05022,0,-0.19783914488511273,-0.16608729442343717,-0.07891845430992303,-0.14761496453949097,789
7,Chiapas,7096,Tila,0.00273972602739726,0.0,TILA,19.0,0.761892815704474,31690.16978,0,-0.1732157287348979,-0.16608729442343717,0.13961508897869043,-0.0665626447265482,490
7,Chiapas,7097,Tonalá,0.00547945205479452,0.00547945205479452,TONALA,32.0,0.772180070814365,47445.83227,0,-0.14859231258468308,-0.14463050421730167,0.3403097005286695,0.01569562790889491,349
7,Chiapas,7098,Totolapa,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7099,La Trinitaria,0.00273972602739726,0.00273972602739726,LA TRINITARIA,44.0,0.420897767748501,22349.67147,0,-0.1732157287348979,-0.15535889932036942,0.020636424565278894,-0.10264606782999615,588
7,Chiapas,7100,Tumbalá,0.00273972602739726,0.0,TUMBALA,19.0,0.571437798734013,12543.63112,0,-0.1732157287348979,-0.16608729442343717,-0.10427228429642452,-0.1478584358182532,791
7,Chiapas,7101,Tuxtla Gutiérrez,0.0575342465753424,0.0520547945205479,TUXTLA GUTIERREZ,511.0,0.727125559941455,310161.2246,0,0.31925259426939817,0.03775221253484997,3.6867614060874945,1.3479220709639141,72
7,Chiapas,7102,Tuxtla Chico,0.021917808219178,0.0,TUXTLA CHICO,197.0,0.660833853401244,17825.9932,0,-0.000851815683394814,-0.16608729442343717,-0.03698589717149064,-0.06797500242610754,494
7,Chiapas,7103,Tuzantán,0.0164383561643835,0.00547945205479452,,,,0.0,1,-0.05009864798382428,-0.14463050421730167,-0.26405224763674284,-0.1529271332792896,839
7,Chiapas,7104,Tzimol,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
7,Chiapas,7105,Unión Juárez,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7106,Venustiano Carranza,0.00273972602739726,0.0,VENUSTIANO CARRANZA,35.0,0.613189423312026,26664.54207,0,-0.1732157287348979,-0.16608729442343717,0.07559896768303419,-0.08790135182510028,545
7,Chiapas,7107,Villa Corzo,0.021917808219178,0.00273972602739726,,,,0.0,1,-0.000851815683394814,-0.15535889932036942,-0.26405224763674284,-0.14008765421350236,746
7,Chiapas,7108,Villaflores,0.021917808219178,0.00821917808219178,VILLAFLORES,175.0,0.853184546355107,61824.31178,0,-0.000851815683394814,-0.13390210911423392,0.5234618441957672,0.12956930646604617,264
7,Chiapas,7109,Yajalón,0.0,0.00273972602739726,YAJALON,20.0,0.428565397281094,10258.14135,0,-0.19783914488511273,-0.15535889932036942,-0.1333847054264611,-0.16219424987731443,917
7,Chiapas,7110,San Lucas,0.0,0.0,SAN LUCAS,19.0,0.404783869267264,1783.477728,0,-0.19783914488511273,-0.16608729442343717,-0.2413344234858271,-0.201753620931459,1658
7,Chiapas,7111,Zinacantán,0.00273972602739726,0.0,ZINACANTAN,39.0,0.149028703972165,3847.026964,0,-0.1732157287348979,-0.16608729442343717,-0.2150490665485273,-0.18478402990228746,1174
7,Chiapas,7112,San Juan Cancuc,0.0,0.0,SAN JUAN CANCUC,19.0,0.307698054009636,5649.336272,0,-0.19783914488511273,-0.16608729442343717,-0.19209136694741255,-0.18533926875198747,1175
7,Chiapas,7113,Aldama,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7114,Benemérito de las Américas,0.0136986301369863,0.00273972602739726,BENEMERITO DE LAS AMERICAS,19.0,0.92156862745098,12247.64706,0,-0.07472206413403858,-0.15535889932036942,-0.10804251014280757,-0.11270782453240519,627
7,Chiapas,7115,Maravilla Tenejapa,0.00273972602739726,0.0,MARAVILLA TENEJAPA,18.0,0.869560858231401,6841.704833,0,-0.1732157287348979,-0.16608729442343717,-0.17690305320140629,-0.1720686921199138,1008
7,Chiapas,7116,Marqués de Comillas,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7117,Montecristo de Guerrero,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7118,San Andrés Duraznal,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7119,Santiago el Pinar,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7120,Capitán Luis Ángel Vidal,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7121,Rincón Chamula San Pedro,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
7,Chiapas,7122,El Parral,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7123,Emiliano Zapata,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
7,Chiapas,7124,Mezcalapa,0.00273972602739726,0.00273972602739726,MEZCALAPA,16.0,0.733333333333333,10290.13333,0,-0.1732157287348979,-0.15535889932036942,-0.13297719365074936,-0.15385060723533892,854
7,Chiapas,7125,Honduras de la Sierra,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
8,Chihuahua,8001,Ahumada,0.00821917808219178,0.00273972602739726,,,,0.0,1,-0.12396889643446825,-0.15535889932036942,-0.26405224763674284,-0.18112668113052685,1096
8,Chihuahua,8002,Aldama,0.0712328767123287,0.0438356164383561,ALDAMA,35.0,0.735190445227747,13141.52921,0,0.44236967502047236,0.005567027225646646,-0.09665629702866066,0.11709346840581947,269
8,Chihuahua,8003,Allende,0.0136986301369863,0.0,ALLENDE,19.0,0.666724967205946,4092.357849,0,-0.07472206413403858,-0.16608729442343717,-0.21192405757492574,-0.1509111387108005,822
8,Chihuahua,8004,Aquiles Serdán,0.0410958904109589,0.00547945205479452,AQUILES SERDAN,37.0,0.740995493511334,12379.07071,0,0.17151209736810974,-0.14463050421730167,-0.10636844417433615,-0.026495617007842694,415
8,Chihuahua,8005,Ascensión,0.00273972602739726,0.0,ASCENSION,50.0,0.442332873880082,7300.704083,0,-0.1732157287348979,-0.16608729442343717,-0.17105635038970612,-0.1701197911826804,981
8,Chihuahua,8006,Bachíniva,0.00547945205479452,0.0,BACHINIVA,17.0,0.346107398760164,1458.842686,0,-0.14859231258468308,-0.16608729442343717,-0.2454696036911059,-0.18671640356640873,1193
8,Chihuahua,8007,Balleza,0.0383561643835616,0.00547945205479452,,,,0.0,1,0.14688868121789453,-0.14463050421730167,-0.26405224763674284,-0.08726469021205001,544
8,Chihuahua,8008,Batopilas de Manuel Gómez Morín,0.010958904109589,0.0,BATOPILAS DE MANUEL GOMEZ MORIN,18.0,0.365842055185537,2310.658421,0,-0.09934548028425377,-0.16608729442343717,-0.23461922985525552,-0.16668400152098214,950
8,Chihuahua,8009,Bocoyna,0.0547945205479452,0.010958904109589,BOCOYNA,18.0,0.641023229568325,9717.91216,0,0.29462917811918393,-0.12317371401116634,-0.14026610996935635,0.01039645137955375,358
8,Chihuahua,8010,Buenaventura,0.010958904109589,0.0,,,,0.0,1,-0.09934548028425377,-0.16608729442343717,-0.26405224763674284,-0.17649500744814461,1055
8,Chihuahua,8011,Camargo,0.0136986301369863,0.00547945205479452,CAMARGO,18.0,0.595238095238095,20622.61905,0,-0.07472206413403858,-0.14463050421730167,-0.0013626576553730215,-0.07357174200223776,510
8,Chihuahua,8012,Carichí,0.0136986301369863,0.0,CARICHI,17.0,0.694444444444444,3471.527778,0,-0.07472206413403858,-0.16608729442343717,-0.21983215093608854,-0.1535471698311881,848
8,Chihuahua,8013,Casas Grandes,0.0246575342465753,0.0,CASAS GRANDES,18.0,0.599942623538693,4729.947644,0,0.023771600466820385,-0.16608729442343717,-0.20380247993152473,-0.11537272462938049,638
8,Chihuahua,8014,Coronado,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
8,Chihuahua,8015,Coyame del Sotol,0.010958904109589,0.00821917808219178,,,,0.0,1,-0.09934548028425377,-0.13390210911423392,-0.26405224763674284,-0.16576661234507684,940
8,Chihuahua,8016,La Cruz,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
8,Chihuahua,8017,Cuauhtémoc,0.230136986301369,0.0191780821917808,CUAUHTEMOC,221.0,0.624914049398716,77036.90435,0,1.8705278117329256,-0.09098852870196299,0.7172388661675198,0.8322593830661608,110
8,Chihuahua,8018,Cusihuiriachi,0.010958904109589,0.00273972602739726,,,,0.0,1,-0.09934548028425377,-0.15535889932036942,-0.26405224763674284,-0.17291887574712203,1015
8,Chihuahua,8019,Chihuahua,0.742465753424657,0.104109589041095,CHIHUAHUA,857.0,0.569792159224344,388282.0179,0,6.4751066318231025,0.24159171949313402,4.681859027356716,3.7995191262243178,25
8,Chihuahua,8020,Chínipas,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
8,Chihuahua,8021,Delicias,0.0328767123287671,0.00821917808219178,DELICIAS,114.0,0.416185028206724,43942.8962,0,0.09764184891746505,-0.13390210911423392,0.2956895270323623,0.08647642227853114,292
8,Chihuahua,8022,Dr. Belisario Domínguez,0.00821917808219178,0.00273972602739726,,,,0.0,1,-0.12396889643446825,-0.15535889932036942,-0.26405224763674284,-0.18112668113052685,1096
8,Chihuahua,8023,Galeana,0.0,0.0,GALEANA,18.0,0.200024557956778,782.6960953,0,-0.19783914488511273,-0.16608729442343717,-0.25408231530875486,-0.20600291820576824,1792
8,Chihuahua,8024,Santa Isabel,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
8,Chihuahua,8025,Gómez Farías,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
8,Chihuahua,8026,Gran Morelos,0.00547945205479452,0.0,GRAN MORELOS,19.0,0.218717924792385,422.1255948,0,-0.14859231258468308,-0.16608729442343717,-0.25867523906427187,-0.1911182820241307,1261
8,Chihuahua,8027,Guachochi,0.126027397260273,0.0136986301369863,GUACHOCHI,30.0,0.908878322550471,27651.71409,0,0.934837998024761,-0.11244531890809842,0.08817350113807956,0.30352206008491406,189
8,Chihuahua,8028,Guadalupe,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
8,Chihuahua,8029,Guadalupe y Calvo,0.142465753424657,0.021917808219178,GUADALUPE Y CALVO,19.0,0.849947386881795,24371.39137,0,1.082578494926054,-0.08026013359889547,0.04638896212127744,0.3495691078161453,177
8,Chihuahua,8030,Guazapares,0.00821917808219178,0.0,,,,0.0,1,-0.12396889643446825,-0.16608729442343717,-0.26405224763674284,-0.1847028128315494,1153
8,Chihuahua,8031,Guerrero,0.0246575342465753,0.00547945205479452,GUERRERO,52.0,0.42994890024439,10489.89327,0,0.023771600466820385,-0.14463050421730167,-0.13043266443231807,-0.08376385606093312,534
8,Chihuahua,8032,Hidalgo del Parral,0.0191780821917808,0.0301369863013698,HIDALGO DEL PARRAL,96.0,0.409764707285368,33433.522,0,-0.02547523183360911,-0.048074948289692124,0.161821796999363,0.02942387229202059,335
8,Chihuahua,8033,Huejotitán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
8,Chihuahua,8034,Ignacio Zaragoza,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
8,Chihuahua,8035,Janos,0.00273972602739726,0.0,JANOS,16.0,0.333333333333333,2304.333333,0,-0.1732157287348979,-0.16608729442343717,-0.23469979841782695,-0.19133427385872068,1263
8,Chihuahua,8036,Jiménez,0.00273972602739726,0.00547945205479452,JIMENEZ,15.0,0.413744243712362,11320.45625,0,-0.1732157287348979,-0.14463050421730167,-0.11985300681749614,-0.14589974658989857,780
8,Chihuahua,8037,Juárez,2.11780821917808,0.704109589041095,JUAREZ,1396.0,0.746591642206812,780109.874,0,18.836061539230933,2.5911102470649725,9.672936960408492,10.366702915568132,4
8,Chihuahua,8038,Julimes,0.00273972602739726,0.0,JULIMES,17.0,0.0277565217391304,97.48090435,0,-0.1732157287348979,-0.16608729442343717,-0.2628105421708838,-0.2007045217764063,1478
8,Chihuahua,8039,López,0.0,0.00273972602739726,LOPEZ,37.0,0.445732306684141,1284.154776,0,-0.19783914488511273,-0.15535889932036942,-0.24769476701014623,-0.2002976037385428,1474
8,Chihuahua,8040,Madera,0.021917808219178,0.010958904109589,MADERA,19.0,0.484797666788188,8212.957273,0,-0.000851815683394814,-0.12317371401116634,-0.15943612815414596,-0.09448721928290238,566
8,Chihuahua,8041,Maguarichi,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
8,Chihuahua,8042,Manuel Benavides,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
8,Chihuahua,8043,Matachí,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
8,Chihuahua,8044,Matamoros,0.00273972602739726,0.00273972602739726,MATAMOROS,16.0,0.0570868896040296,174.1721002,0,-0.1732157287348979,-0.15535889932036942,-0.2618336546696322,-0.19680276090829985,1390
8,Chihuahua,8045,Meoqui,0.0191780821917808,0.0,MEOQUI,56.0,0.314341069122119,9633.296404,0,-0.02547523183360911,-0.16608729442343717,-0.14134394000615777,-0.11096882208773469,618
8,Chihuahua,8046,Morelos,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
8,Chihuahua,8047,Moris,0.0328767123287671,0.00273972602739726,,,,0.0,1,0.09764184891746505,-0.15535889932036942,-0.26405224763674284,-0.1072564326798824,607
8,Chihuahua,8048,Namiquipa,0.00821917808219178,0.0,NAMIQUIPA,17.0,0.194481361939117,3103.533574,0,-0.12396889643446825,-0.16608729442343717,-0.22451963734748498,-0.17152527606846346,1001
